Bulan,NOPOL,Kategori Site,Site Name,BU Site,Type Armada,Klasifikasi Kendaraan,Usia (Year),Owner,DPP,Nominal Downtime,DPP Net (setelah downtime)
Dec-25,A8013XW,HUB,HUB UTARA,HCI,CDE LC,NIAGA,15,MR,4574000.0,0,4574000.0
Dec-25,A8277ZX,HUB,HUB UTARA,HCI,CDE LC,NIAGA,15,MR,4574000.0,0,4574000.0
Dec-25,A8530XA,HUB,HUB UTARA,HCI,CDD LC,NIAGA,12,MR,5887000.0,0,5887000.0
Dec-25,B9588HK,HUB,HUB UTARA,HCI,PICKUP,NIAGA,15,MR,2070000.0,0,2070000.0
Dec-25,A8801ZF,HUB,HUB UTARA,HCI,CDE LC,NIAGA,12,MR,4687000.0,0,4687000.0
Dec-25,A8469VX,HUB,HUB UTARA,HCI,CDE LC,NIAGA,13,MR,4674000.0,0,4674000.0
Dec-25,B9800SCF,HUB,HUB UTARA,HCI,CDE LC,NIAGA,8,MR,5948000.0,0,5948000.0
Dec-25,A8256VX,HUB,HUB YOGYAKARTA,HCI,CDE LC,NIAGA,13,MR,4674000.0,0,4674000.0
Dec-25,A8583ZY,HUB,HUB YOGYAKARTA,HCI,CDE LC,NIAGA,12,MR,4687000.0,0,4687000.0
Dec-25,A8725VA,HUB,HUB YOGYAKARTA,HCI,CDE LC,NIAGA,12,MR,4687000.0,0,4687000.0
Dec-25,A8995ZD,HUB,HUB YOGYAKARTA,HCI,CDE LC,NIAGA,8,MR,5948000.0,0,5948000.0
Dec-25,AB8070PH,HUB,HUB YOGYAKARTA,HCI,PICKUP,NIAGA,8,MR,2868000.0,0,2868000.0
Dec-25,AB8152PH,HUB,HUB YOGYAKARTA,HCI,CDE LC,NIAGA,8,MR,5948000.0,0,5948000.0
Dec-25,A8180ZV,HUB,HUB YOGYAKARTA,HCI,CDE LC,NIAGA,6,MR,7525000.0,0,7525000.0
Dec-25,AB8663AA,HUB,HUB YOGYAKARTA,HCI,CDE LC,NIAGA,4,MR,8148000.0,0,8148000.0
Dec-25,A8337ZS,HUB,HUB YOGYAKARTA,HCI,CDE PICK UP,NIAGA,4,MR,7968000.0,0,7968000.0
Dec-25,AB8110AB,HUB,HUB YOGYAKARTA,HCI,PICKUP,NIAGA,2,MR,3016000.0,0,3016000.0
Dec-25,AB8144AB,HUB,HUB YOGYAKARTA,HCI,CDE LC,NIAGA,2,MR,8571000.0,0,8571000.0
Dec-25,A8023VC,HUB,HUB YOGYAKARTA,HCI,CDE LC,NIAGA,2,MR,8571000.0,0,8571000.0
Dec-25,A8432XA,HUB,HUB YOGYAKARTA,HCI,CDE LC,NIAGA,8,MR,5948000.0,0,5948000.0
Dec-25,B328PAS,HO,D OFFICE,HCI,PASSENGER,PASSENGER,4,MR,6116000.0,0,6116000.0
Dec-25,B328YC,HO,D OFFICE,HCI,PASSENGER,PASSENGER,9,MR,5394100.0,0,5394100.0
Dec-25,B328PG,HO,D OFFICE,KLS,PASSENGER,PASSENGER,3,MR,6268000.0,0,6268000.0
Dec-25,B328FJ,HO,D OFFICE,AHI,PASSENGER,PASSENGER,10,MR,4768800.0,0,4768800.0
Dec-25,B2418SON,HO,D OFFICE,HCI,PASSENGER,PASSENGER,9,MR,3927000.0,0,3927000.0
Dec-25,B328KG,HO,D OFFICE,AHI,PASSENGER,PASSENGER,2,MR,10685000.0,0,10685000.0
Dec-25,B1366HOU,HO,D OFFICE,AHI,PASSENGER,PASSENGER,2,MR,5023000.0,0,5023000.0
Dec-25,B328NIP,HO,D OFFICE,HCI,PASSENGER,PASSENGER,2,MR,7961000.0,0,7961000.0
Dec-25,B8888JV,HO,D OFFICE,HCI,PASSENGER,PASSENGER,6,MR,9337000.0,0,9337000.0
Dec-25,A8913WX,NDC,CIKUPA HCI,HCI,CDE LC,NIAGA,13,MR,4674000.0,0,4674000.0
Dec-25,A8632WX,NDC,CIKUPA HCI,HCI,CDE LC,NIAGA,13,MR,4674000.0,0,4674000.0
Dec-25,A8619WX,NDC,CIKUPA HCI,HCI,CDE LC,NIAGA,13,MR,4674000.0,0,4674000.0
Dec-25,A8326VX,NDC,CIKUPA HCI,HCI,CDE LC,NIAGA,13,MR,4674000.0,0,4674000.0
Dec-25,A8471YX,NDC,CIKUPA HCI,HCI,CDE LC,NIAGA,14,MR,4612000.0,0,4612000.0
Dec-25,A8075YX,NDC,CIKUPA HCI,HCI,CDE LC,NIAGA,14,MR,4612000.0,0,4612000.0
Dec-25,A8494ZY,NDC,CIKUPA HCI,HCI,CDE LC,NIAGA,14,MR,4612000.0,0,4612000.0
Dec-25,A8187YX,NDC,CIKUPA HCI,HCI,CDE LC,NIAGA,14,MR,4612000.0,0,4612000.0
Dec-25,A8076YX,NDC,CIKUPA HCI,HCI,CDE LC,NIAGA,14,MR,4612000.0,0,4612000.0
Dec-25,A8074YX,NDC,CIKUPA HCI,HCI,CDE LC,NIAGA,14,MR,4612000.0,0,4612000.0
Dec-25,A8744XA,NDC,CIKUPA HCI,HCI,CDE LC,NIAGA,13,MR,4674000.0,0,4674000.0
Dec-25,A8747XA,NDC,CIKUPA HCI,HCI,CDE LC,NIAGA,12,MR,4687000.0,0,4687000.0
Dec-25,A8712XA,NDC,CIKUPA HCI,HCI,CDE LC,NIAGA,12,MR,4687000.0,0,4687000.0
Dec-25,A8874VA,NDC,CIKUPA HCI,HCI,CDE LC,NIAGA,12,MR,4687000.0,0,4687000.0
Dec-25,A8767ZA,NDC,CIKUPA HCI,HCI,CDE LC,NIAGA,10,MR,5083000.0,0,5083000.0
Dec-25,A8849ZA,NDC,CIKUPA HCI,HCI,CDE LC,NIAGA,10,MR,5083000.0,0,5083000.0
Dec-25,A8359ZA,NDC,CIKUPA HCI,HCI,CDE LC,NIAGA,10,MR,5083000.0,0,5083000.0
Dec-25,B9017SCF,NDC,CIKUPA HCI,HCI,CDE LC,NIAGA,9,MR,5486000.0,0,5486000.0
Dec-25,A8909XY,NDC,CIKUPA HCI,HCI,CDD LC,NIAGA,15,MR,5669000.0,0,5669000.0
Dec-25,A8529XA,NDC,CIKUPA HCI,HCI,CDD LC,NIAGA,12,MR,5887000.0,0,5887000.0
Dec-25,A8495YX,NDC,CIKUPA HCI,HCI,FUSO,NIAGA,14,MR,11218000.0,0,11218000.0
Dec-25,A8494YX,NDC,CIKUPA HCI,HCI,FUSO,NIAGA,14,MR,11218000.0,0,11218000.0
Dec-25,A8625YX,NDC,CIKUPA HCI,HCI,FUSO,NIAGA,14,MR,11218000.0,0,11218000.0
Dec-25,B3022SHZ,NDC,CIKUPA HCI,HCI,MOTOR,MOTOR,14,MR,540000.0,0,540000.0
Dec-25,A8703ZE,NDC,CIKUPA HCI,HCI,CDE LC,NIAGA,8,MR,5948000.0,0,5948000.0
Dec-25,B9941SCF,NDC,CIKUPA HCI,HCI,CDE LC,NIAGA,8,MR,5948000.0,0,5948000.0
Dec-25,B9939SCF,NDC,CIKUPA HCI,HCI,CDD LC,NIAGA,8,MR,5948000.0,0,5948000.0
Dec-25,A8607ZF,NDC,CIKUPA HCI,HCI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Dec-25,A8874ZF,NDC,CIKUPA HCI,HCI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Dec-25,A8128ZH,NDC,CIKUPA HCI,HCI,CDD LC,NIAGA,7,MR,7980000.0,0,7980000.0
Dec-25,A8144ZH,NDC,CIKUPA HCI,HCI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Dec-25,A8495ZH,NDC,CIKUPA HCI,HCI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Dec-25,A8496ZH,NDC,CIKUPA HCI,HCI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Dec-25,A8544ZH,NDC,CIKUPA HCI,HCI,CDE,NIAGA,7,MR,6635000.0,0,6635000.0
Dec-25,A8541ZH,NDC,CIKUPA HCI,HCI,CDE,NIAGA,7,MR,6635000.0,0,6635000.0
Dec-25,A8542ZH,NDC,CIKUPA HCI,HCI,CDE PICK UP,NIAGA,7,MR,5975000.0,0,5975000.0
Dec-25,A8543ZH,NDC,CIKUPA HCI,HCI,CDE PICK UP,NIAGA,7,MR,5975000.0,0,5975000.0
Dec-25,B1045HFA,NDC,CIKUPA HCI,HCI,PASSENGER,PASSENGER,5,MR,3990000.0,0,3990000.0
Dec-25,B1578HFA,NDC,CIKUPA HCI,HCI,PASSENGER,PASSENGER,5,MR,3990000.0,0,3990000.0
Dec-25,A8465ZT,NDC,CIKUPA HCI,HCI,CDE LC,NIAGA,5,MR,7628000.0,0,7628000.0
Dec-25,A8502ZH,NDC,CIKUPA HCI,HCI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Dec-25,A8140ZV,NDC,CIKUPA HCI,HCI,PICKUP,NIAGA,6,MR,3175000.0,0,3175000.0
Dec-25,B328UV,NDC,CIKUPA HCI,HCI,PASSENGER,PASSENGER,4,MR,6116000.0,0,6116000.0
Dec-25,A8456ZY,NDC,CIKUPA HCI,HCI,CDD LC,NIAGA,14,MR,5782000.0,0,5782000.0
Dec-25,B1037HOE,NDC,CIKUPA HCI,HCI,PASSENGER,PASSENGER,3,MR,5885000.0,0,5885000.0
Dec-25,A8064VB,NDC,CIKUPA HCI,HCI,TRACTOR HEAD,NIAGA,3,MR,15997000.0,0,15997000.0
Dec-25,A8086VB,NDC,CIKUPA HCI,HCI,TRACTOR HEAD,NIAGA,3,MR,15997000.0,0,15997000.0
Dec-25,A8121VB,NDC,CIKUPA HCI,HCI,WINGBOX,NIAGA,3,MR,18047000.0,0,18047000.0
Dec-25,A8120VB,NDC,CIKUPA HCI,HCI,WINGBOX,NIAGA,3,MR,18047000.0,0,18047000.0
Dec-25,A8647VB,NDC,CIKUPA HCI,HCI,PICKUP,NIAGA,2,MR,3016000.0,0,3016000.0
Dec-25,B2685UBI,NDC,CIKUPA HCI,HCI,PASSENGER,PASSENGER,12,MR,2041900.0,0,2041900.0
Dec-25,A8914VB,NDC,CIKUPA HCI,HCI,CDE LC,NIAGA,2,MR,8571000.0,0,8571000.0
Dec-25,A8959VB,NDC,CIKUPA HCI,HCI,CDD LC,NIAGA,2,MR,10514000.0,0,10514000.0
Dec-25,A8905VB,NDC,CIKUPA HCI,HCI,PICKUP,NIAGA,2,MR,3016000.0,0,3016000.0
Dec-25,A8077VC,NDC,CIKUPA HCI,HCI,CDE LC,NIAGA,2,MR,8571000.0,0,8571000.0
Dec-25,A8098VC,NDC,CIKUPA HCI,HCI,CDE LC,NIAGA,2,MR,8571000.0,0,8571000.0
Dec-25,A8096VC,NDC,CIKUPA HCI,HCI,CDE LC,NIAGA,2,MR,8571000.0,0,8571000.0
Dec-25,A8097VC,NDC,CIKUPA HCI,HCI,CDE LC,NIAGA,2,MR,8571000.0,0,8571000.0
Dec-25,A8103VC,NDC,CIKUPA HCI,HCI,CDE LC,NIAGA,2,MR,8571000.0,0,8571000.0
Dec-25,A8101VC,NDC,CIKUPA HCI,HCI,CDE LC,NIAGA,2,MR,8571000.0,0,8571000.0
Dec-25,A8074VC,NDC,CIKUPA HCI,HCI,CDE LC,NIAGA,2,MR,8571000.0,0,8571000.0
Dec-25,A8149VC,NDC,CIKUPA HCI,HCI,CDD LC,NIAGA,2,MR,10514000.0,0,10514000.0
Dec-25,A8150VC,NDC,CIKUPA HCI,HCI,CDD LC,NIAGA,2,MR,10514000.0,0,10514000.0
Dec-25,B2679UBI,NDC,CIKUPA HCI,HCI,PASSENGER,PASSENGER,12,MR,2041900.0,0,2041900.0
Dec-25,A8233VC,NDC,CIKUPA HCI,HCI,CDE LC,NIAGA,1,MR,8865000.0,0,8865000.0
Dec-25,A8471VC,NDC,CIKUPA HCI,HCI,CDE LC,NIAGA,1,MR,9000000.0,0,9000000.0
Dec-25,A8477VC,NDC,CIKUPA HCI,HCI,CDE LC,NIAGA,1,MR,9000000.0,0,9000000.0
Dec-25,A8470VC,NDC,CIKUPA HCI,HCI,CDE LC,NIAGA,1,MR,9000000.0,0,9000000.0
Dec-25,A8512VC,NDC,CIKUPA HCI,HCI,CDE LC,NIAGA,1,MR,9000000.0,0,9000000.0
Dec-25,A8487VC,NDC,CIKUPA HCI,HCI,CDE LC,NIAGA,1,MR,9000000.0,0,9000000.0
Dec-25,A8506VC,NDC,CIKUPA HCI,HCI,CDE LC,NIAGA,1,MR,9000000.0,0,9000000.0
Dec-25,A8519VC,NDC,CIKUPA HCI,HCI,CDE LC,NIAGA,1,MR,9000000.0,0,9000000.0
Dec-25,TCIU9942759,NDC,CIKUPA HCI,AHI,CONT-40,NIAGA,14,BU,0,0,0
Dec-25,TCIU9942738,NDC,CIKUPA HCI,AHI,CONT-40,NIAGA,14,BU,0,0,0
Dec-25,FUKU5034964,NDC,CIKUPA HCI,AHI,CONT-40,NIAGA,14,BU,0,0,0
Dec-25,FUKU7100169,NDC,CIKUPA HCI,HCI,CONT-40,NIAGA,14,BU,0,0,0
Dec-25,FUKU8300177,NDC,CIKUPA HCI,HCI,CONT-40,NIAGA,14,BU,0,0,0
Dec-25,FUKU8300069,NDC,CIKUPA HCI,HCI,CONT-40,NIAGA,14,BU,0,0,0
Dec-25,B9067BEN,NDC,CIKUPA HCI,HCI,WINGBOX,NIAGA,12,BU,0,0,0
Dec-25,B9069BEN,NDC,CIKUPA HCI,HCI,WINGBOX,NIAGA,12,BU,0,0,0
Dec-25,B9020BEA,NDC,CIKUPA HCI,HCI,TRACTOR HEAD,NIAGA,14,BU,0,0,0
Dec-25,B9071BEN,NDC,CIKUPA HCI,AHI,WINGBOX,NIAGA,12,BU,0,0,0
Dec-25,A9991ZA,NDC,JABABEKA HCI CDP,HCI,TRACTOR HEAD,NIAGA,5,MR,22880000.0,15253333.0,7626667.0
Dec-25,A9992ZA,NDC,JABABEKA HCI CDP,HCI,TRACTOR HEAD,NIAGA,5,MR,22880000.0,0,22880000.0
Dec-25,A9994ZA,NDC,JABABEKA HCI CDP,HCI,TRACTOR HEAD,NIAGA,5,MR,22880000.0,0,22880000.0
Dec-25,A9995ZA,NDC,JABABEKA HCI CDP,HCI,TRACTOR HEAD,NIAGA,5,MR,22880000.0,0,22880000.0
Dec-25,A9996ZA,NDC,JABABEKA HCI CDP,HCI,TRACTOR HEAD,NIAGA,5,MR,22880000.0,0,22880000.0
Dec-25,A8042ZS,NDC,JABABEKA HCI CDP,HCI,TRACTOR HEAD,NIAGA,4,MR,22880000.0,8389333.0,14490667.0
Dec-25,A8043ZS,NDC,JABABEKA HCI CDP,HCI,TRACTOR HEAD,NIAGA,4,MR,22880000.0,0,22880000.0
Dec-25,A8133ZS,NDC,JABABEKA HCI CDP,HCI,TRACTOR HEAD,NIAGA,4,MR,22880000.0,0,22880000.0
Dec-25,A8041ZS,NDC,JABABEKA HCI CDP,HCI,TRACTOR HEAD,NIAGA,5,MR,22880000.0,0,22880000.0
Dec-25,A9993ZA,NDC,JABABEKA HCI CDP,HCI,TRACTOR HEAD,NIAGA,5,MR,22880000.0,0,22880000.0
Dec-25,MR012021,NDC,JABABEKA HCI CDP,HCI,LANDING CASSIS,NIAGA,5,MR,0,0,0
Dec-25,MR022021,NDC,JABABEKA HCI CDP,HCI,LANDING CASSIS,NIAGA,5,MR,0,0,0
Dec-25,MR032021,NDC,JABABEKA HCI CDP,HCI,LANDING CASSIS,NIAGA,5,MR,0,0,0
Dec-25,MR042021,NDC,JABABEKA HCI CDP,HCI,LANDING CASSIS,NIAGA,5,MR,0,0,0
Dec-25,MR052021,NDC,JABABEKA HCI CDP,HCI,LANDING CASSIS,NIAGA,5,MR,0,0,0
Dec-25,MR062021,NDC,JABABEKA HCI CDP,HCI,LANDING CASSIS,NIAGA,5,MR,0,0,0
Dec-25,MR072021,NDC,JABABEKA HCI CDP,HCI,LANDING CASSIS,NIAGA,5,MR,0,0,0
Dec-25,MR082021,NDC,JABABEKA HCI CDP,HCI,LANDING CASSIS,NIAGA,5,MR,0,0,0
Dec-25,MR092021,NDC,JABABEKA HCI CDP,HCI,LANDING CASSIS,NIAGA,5,MR,0,0,0
Dec-25,MR102021,NDC,JABABEKA HCI CDP,HCI,LANDING CASSIS,NIAGA,5,MR,0,0,0
Dec-25,MR112021,NDC,JABABEKA HCI CDP,HCI,LANDING CASSIS,NIAGA,5,MR,0,0,0
Dec-25,MR122021,NDC,JABABEKA HCI CDP,HCI,LANDING CASSIS,NIAGA,5,MR,0,0,0
Dec-25,MR132021,NDC,JABABEKA HCI CDP,HCI,LANDING CASSIS,NIAGA,4,MR,0,0,0
Dec-25,MR142021,NDC,JABABEKA HCI CDP,HCI,LANDING CASSIS,NIAGA,4,MR,0,0,0
Dec-25,MR152021,NDC,JABABEKA HCI CDP,HCI,LANDING CASSIS,NIAGA,4,MR,0,0,0
Dec-25,MR162021,NDC,JABABEKA HCI CDP,HCI,LANDING CASSIS,NIAGA,4,MR,0,0,0
Dec-25,MR172021,NDC,JABABEKA HCI CDP,HCI,LANDING CASSIS,NIAGA,4,MR,0,0,0
Dec-25,MR182021,NDC,JABABEKA HCI CDP,HCI,LANDING CASSIS,NIAGA,4,MR,0,0,0
Dec-25,MR192021,NDC,JABABEKA HCI CDP,HCI,LANDING CASSIS,NIAGA,4,MR,0,0,0
Dec-25,MR202021,NDC,JABABEKA HCI CDP,HCI,LANDING CASSIS,NIAGA,4,MR,0,0,0
Dec-25,A8373WX,NDC,JABABEKA AHI,AHI,CDE,NIAGA,13,MR,4674000.0,0,4674000.0
Dec-25,A8507XY,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,15,MR,5669000.0,0,5669000.0
Dec-25,A8446ZY,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,14,MR,5782000.0,0,5782000.0
Dec-25,A8452ZY,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,14,MR,5782000.0,0,5782000.0
Dec-25,A8463ZY,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,14,MR,5782000.0,0,5782000.0
Dec-25,A8451ZY,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,14,MR,5782000.0,0,5782000.0
Dec-25,A8445ZY,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,14,MR,5782000.0,0,5782000.0
Dec-25,A8340YX,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,14,MR,5782000.0,0,5782000.0
Dec-25,A8629VX,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,13,MR,5853000.0,0,5853000.0
Dec-25,A8632VX,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,13,MR,5853000.0,0,5853000.0
Dec-25,A8630VX,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,13,MR,5853000.0,0,5853000.0
Dec-25,A8617VX,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,13,MR,5853000.0,0,5853000.0
Dec-25,A8618VX,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,13,MR,5853000.0,0,5853000.0
Dec-25,A8620VX,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,13,MR,5853000.0,0,5853000.0
Dec-25,A8631VX,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,13,MR,5853000.0,0,5853000.0
Dec-25,A8619VX,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,13,MR,5853000.0,0,5853000.0
Dec-25,A8986XA,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,12,MR,5887000.0,0,5887000.0
Dec-25,A8988XA,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,12,MR,5887000.0,0,5887000.0
Dec-25,A8974XA,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,12,MR,5887000.0,0,5887000.0
Dec-25,A8987XA,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,12,MR,5887000.0,0,5887000.0
Dec-25,A8637VA,NDC,JABABEKA AHI,AHI,FUSO,NIAGA,17,MR,10241000.0,0,10241000.0
Dec-25,A8638VA,NDC,JABABEKA AHI,AHI,FUSO,NIAGA,17,MR,10241000.0,0,10241000.0
Dec-25,A8147YX,NDC,JABABEKA AHI,AHI,FUSO,NIAGA,14,MR,11218000.0,0,11218000.0
Dec-25,A8313YX,NDC,JABABEKA AHI,AHI,FUSO,NIAGA,14,MR,11218000.0,0,11218000.0
Dec-25,A8146YX,NDC,JABABEKA AHI,AHI,FUSO,NIAGA,14,MR,11218000.0,0,11218000.0
Dec-25,A8186YX,NDC,JABABEKA AHI,AHI,FUSO,NIAGA,14,MR,11218000.0,0,11218000.0
Dec-25,A8964ZD,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,8,MR,7713000.0,0,7713000.0
Dec-25,B9942SCF,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,8,MR,7713000.0,0,7713000.0
Dec-25,B9940SCF,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,8,MR,7713000.0,0,7713000.0
Dec-25,A8963ZD,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,8,MR,7713000.0,0,7713000.0
Dec-25,A8961ZD,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,8,MR,7713000.0,0,7713000.0
Dec-25,A8960ZD,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,8,MR,7713000.0,0,7713000.0
Dec-25,A8959ZD,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,8,MR,7713000.0,0,7713000.0
Dec-25,A8962ZD,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,8,MR,7713000.0,0,7713000.0
Dec-25,B9938SCF,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,8,MR,7713000.0,0,7713000.0
Dec-25,A8571ZE,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,8,MR,7713000.0,0,7713000.0
Dec-25,A8569ZE,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,8,MR,7713000.0,0,7713000.0
Dec-25,A8573ZE,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,8,MR,7713000.0,0,7713000.0
Dec-25,A8736ZE,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,8,MR,7713000.0,0,7713000.0
Dec-25,A8661ZE,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,8,MR,7713000.0,0,7713000.0
Dec-25,A8608ZF,NDC,JABABEKA AHI,AHI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Dec-25,A8658ZF,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,7,MR,7980000.0,0,7980000.0
Dec-25,A8654ZF,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,7,MR,7980000.0,0,7980000.0
Dec-25,A8872ZF,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,7,MR,7980000.0,0,7980000.0
Dec-25,A8655ZF,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,7,MR,7980000.0,0,7980000.0
Dec-25,B328HCI,NDC,JABABEKA AHI,AHI,PASSENGER,PASSENGER,10,MR,3796000.0,0,3796000.0
Dec-25,A8885ZF,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,7,MR,7980000.0,0,7980000.0
Dec-25,A8656ZF,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,7,MR,7980000.0,0,7980000.0
Dec-25,A8652ZF,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,7,MR,7980000.0,0,7980000.0
Dec-25,A8886ZF,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,7,MR,7980000.0,0,7980000.0
Dec-25,A8651ZF,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,7,MR,7980000.0,0,7980000.0
Dec-25,A8883ZF,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,7,MR,7980000.0,0,7980000.0
Dec-25,A8123ZH,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,7,MR,7980000.0,0,7980000.0
Dec-25,A8657ZF,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,7,MR,7980000.0,0,7980000.0
Dec-25,A8884ZF,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,7,MR,7980000.0,0,7980000.0
Dec-25,A8147ZH,NDC,JABABEKA AHI,AHI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Dec-25,A8122ZH,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,7,MR,7980000.0,0,7980000.0
Dec-25,A8126ZH,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,7,MR,7980000.0,0,7980000.0
Dec-25,A8124ZH,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,7,MR,7980000.0,0,7980000.0
Dec-25,A8125ZH,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,7,MR,7980000.0,0,7980000.0
Dec-25,A8378ZH,NDC,JABABEKA AHI,AHI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Dec-25,A8491ZH,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,7,MR,7980000.0,0,7980000.0
Dec-25,A8482ZH,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,7,MR,7980000.0,0,7980000.0
Dec-25,A8489ZH,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,7,MR,7980000.0,0,7980000.0
Dec-25,A8486ZH,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,7,MR,7980000.0,0,7980000.0
Dec-25,A8493ZH,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,7,MR,7980000.0,0,7980000.0
Dec-25,A8490ZH,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,7,MR,7980000.0,0,7980000.0
Dec-25,A8487ZH,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,7,MR,7980000.0,0,7980000.0
Dec-25,A8492ZH,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,7,MR,7980000.0,0,7980000.0
Dec-25,A8184ZV,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,6,MR,8548000.0,0,8548000.0
Dec-25,A8178ZV,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,6,MR,8548000.0,0,8548000.0
Dec-25,A8192ZV,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,6,MR,8548000.0,0,8548000.0
Dec-25,B1496HFA,NDC,JABABEKA AHI,AHI,PASSENGER,PASSENGER,5,MR,3990000.0,0,3990000.0
Dec-25,B1494HFA,NDC,JABABEKA AHI,AHI,PASSENGER,PASSENGER,5,MR,3990000.0,0,3990000.0
Dec-25,A8483ZH,NDC,JABABEKA AHI,AHI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Dec-25,A8104ZF,NDC,JABABEKA AHI,AHI,CDE LC,NIAGA,8,MR,5948000.0,0,5948000.0
Dec-25,A8605ZF,NDC,JABABEKA AHI,AHI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Dec-25,A8077ZH,NDC,JABABEKA AHI,AHI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Dec-25,A8499ZH,NDC,JABABEKA AHI,AHI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Dec-25,A8603ZF,NDC,JABABEKA AHI,AHI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Dec-25,A8876ZF,NDC,JABABEKA AHI,AHI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Dec-25,B328HRD,NDC,JABABEKA AHI,AHI,PASSENGER,PASSENGER,3,MR,5885000.0,0,5885000.0
Dec-25,B5269BLI,NDC,JABABEKA AHI,AHI,MOTOR,MOTOR,2,MR,628000.0,0,628000.0
Dec-25,A8698XZ,NDC,JABABEKA AHI,AHI,CDE LC,NIAGA,11,MR,4766000.0,0,4766000.0
